# Frame     Time [ms]   Type    Size [Bit]     PSNR-Y [dB]     PSNR-U [dB]     PSNR-V [dB]     VQM (if exists)
297	9900.000000	B	136	98.190	56.784	56.784
298	9933.333330	B	136	98.190	56.784	56.784
299	9966.666670	B	136	98.190	56.784	56.784
304	10133.333330	I	504	98.190	56.784	56.784
301	10033.333330	B	136	98.190	56.784	56.784
302	10066.666670	B	136	98.190	56.784	56.784
303	10100.000000	B	136	98.190	56.784	56.784
308	10266.666670	P	144	98.190	56.784	56.784
305	10166.666670	B	136	98.190	56.784	56.784
306	10200.000000	B	136	98.190	56.784	56.784
307	10233.333330	B	136	98.190	56.784	56.784
312	10400.000000	P	144	98.190	56.784	56.784
309	10300.000000	B	136	98.190	56.784	56.784
310	10333.333330	B	136	98.190	56.784	56.784
311	10366.666670	B	136	98.190	56.784	56.784
316	10533.333330	P	144	87.398	56.784	56.781
313	10433.333330	B	136	87.398	56.784	56.781
314	10466.666670	B	136	87.398	56.784	56.781
315	10500.000000	B	136	87.398	56.784	56.781
320	10666.666670	I	1072	58.132	55.568	55.382
317	10566.666670	B	160	63.524	56.784	56.721
318	10600.000000	B	160	63.524	56.784	56.721
319	10633.333330	B	160	62.010	56.336	56.111
324	10800.000000	P	6200	51.371	51.047	51.487
321	10700.000000	B	192	55.184	54.300	54.107
322	10733.333330	B	208	52.737	51.583	51.791
323	10766.666670	B	208	52.737	51.583	51.791
328	10933.333330	P	20992	46.271	48.104	48.397
325	10833.333330	B	1400	50.320	51.549	51.812
326	10866.666670	B	192	53.006	51.157	51.235
327	10900.000000	B	1608	49.144	49.208	49.800
332	11066.666670	P	16872	45.881	47.536	47.871
329	10966.666670	B	1768	45.238	47.370	47.727
330	11000.000000	B	1672	45.178	47.413	47.829
331	11033.333330	B	1816	45.254	47.458	47.707
336	11200.000000	I	26896	50.913	49.324	49.554
333	11100.000000	B	176	49.753	49.240	49.409
334	11133.333330	B	176	49.744	49.188	49.369
335	11166.666670	B	216	49.878	49.270	49.395
340	11333.333330	P	856	50.621	49.087	49.503
337	11233.333330	B	256	50.722	49.229	49.518
338	11266.666670	B	184	50.706	49.171	49.546
339	11300.000000	B	256	50.616	49.118	49.562
344	11466.666670	P	1680	50.450	49.053	49.425
341	11366.666670	B	392	50.533	49.142	49.430
342	11400.000000	B	136	50.503	49.075	49.483
343	11433.333330	B	344	50.454	49.095	49.424
348	11600.000000	P	2544	50.310	48.966	49.350
345	11500.000000	B	488	50.288	49.135	49.378
346	11533.333330	B	208	50.352	48.950	49.322
347	11566.666670	B	432	50.254	48.981	49.321
352	11733.333330	I	29192	50.673	49.132	49.515
349	11633.333330	B	304	51.129	49.418	49.760
350	11666.666670	B	440	51.060	49.620	49.891
351	11700.000000	B	544	51.186	49.409	49.915
356	11866.666670	P	5920	49.440	48.769	49.426
353	11766.666670	B	840	50.324	48.985	49.489
354	11800.000000	B	400	49.962	49.022	49.451
355	11833.333330	B	952	49.715	48.864	49.457
360	12000.000000	P	6840	49.465	48.675	49.500
357	11900.000000	B	1376	49.032	48.679	49.457
358	11933.333330	B	880	49.495	48.711	49.527
359	11966.666670	B	928	49.432	48.887	49.583
364	12133.333330	P	6888	49.337	48.786	49.567
361	12033.333330	B	760	49.551	48.978	49.634
362	12066.666670	B	760	49.551	48.978	49.634
363	12100.000000	B	200	49.327	48.740	49.500
368	12266.666670	I	28440	50.555	49.467	49.948
365	12166.666670	B	1336	49.580	49.239	50.044
366	12200.000000	B	624	50.195	49.830	50.509
367	12233.333330	B	528	50.307	49.863	50.595
372	12400.000000	P	8232	49.507	49.223	49.771
369	12300.000000	B	1024	49.805	49.302	49.908
370	12333.333330	B	424	50.081	49.495	49.969
371	12366.666670	B	528	49.717	49.315	49.871
376	12533.333330	P	7144	49.228	49.049	49.679
373	12433.333330	B	256	49.759	49.202	49.751
374	12466.666670	B	672	49.045	49.134	49.776
375	12500.000000	B	672	49.045	49.134	49.776
380	12666.666670	P	13344	46.053	49.182	49.972
377	12566.666670	B	824	49.463	49.180	49.789
378	12600.000000	B	1352	49.333	48.980	49.985
379	12633.333330	B	1464	48.531	49.256	50.100
384	12800.000000	I	24256	50.412	49.766	50.334
381	12700.000000	B	992	49.870	50.113	50.875
382	12733.333330	B	840	50.528	50.093	51.135
383	12766.666670	B	1544	49.305	49.737	50.937
388	12933.333330	P	8664	49.438	49.609	50.590
385	12833.333330	B	344	49.890	49.905	50.544
386	12866.666670	B	1016	49.191	49.626	50.567
387	12900.000000	B	360	49.333	49.610	50.610
392	13066.666670	P	11968	49.371	49.714	50.789
389	12966.666670	B	1528	49.247	49.565	50.493
390	13000.000000	B	968	48.946	49.437	50.533
391	13033.333330	B	1248	48.875	49.697	50.687
396	13200.000000	P	14224	48.956	49.434	50.417
393	13100.000000	B	1624	48.991	49.564	50.680
394	13133.333330	B	1344	48.779	49.368	50.428
395	13166.666670	B	1728	48.799	49.685	50.722
400	13333.333330	I	22440	50.206	50.282	51.116
397	13233.333330	B	1880	49.187	49.888	50.716
398	13266.666670	B	1456	49.364	49.728	51.052
